f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,class
-1.2165808041357096,-0.27131497806829746,0.15625919865351573,0.7334837224118937,-0.7296703923558974,-1.1215301474250274,0.7093525144553172,0.34166023195262635,0
-1.066234931899225,-0.8153756283161211,0.29209031434107063,-1.5024681124877532,-0.0005635373644501396,2.1247714030169615,1.3313390619884031,-0.6382827265284942,1
-0.07906734186455629,0.1986800095474069,-0.5649190936757231,0.019831868543658926,1.3703972428747702,-0.5791241096357465,-0.48083378951197936,-0.9849931258170151,1
-0.43277388358838864,-1.8363597837703973,-0.0008414862789136566,0.42161361131371744,-0.1979839809409525,0.7938184671438157,-0.29737607924310644,-0.26864575330974255,1
0.43450264609130573,-0.3856726309778482,0.0520383492213949,1.2034846262203467,-0.698109670544743,0.240205843946223,1.2531328247682434,-1.3346106069102326,0
-1.0896330373423884,-0.6520888885930607,1.8239179893146638,-1.7064441730989892,-3.645251695973163,-0.7847619081277034,-0.370508098590029,-0.8476339286190848,0
0.03279699541158651,-0.04865235157045115,0.9200319084716434,-1.1867659376401238,-1.6840902078586266,-0.7584953347000695,-0.23040071420576733,0.34378788154988543,0
-0.12517442838316423,0.3485951198609804,-0.4761681050272995,-1.179411615177517,1.7226187395683001,0.8468821038849139,-0.11522423255219759,-0.8792827824119881,1
-0.663436157219488,0.5306831230100478,0.22227786290840282,-0.5700338851266586,-0.27245149727803475,0.03757485933586561,-0.31469082878809246,-0.48298392607284074,1
0.30381859560487573,-1.3810446031537749,0.7855628298726993,-1.1743679415273718,-1.361533801266685,0.7215625051261435,-0.23086637384476896,-0.7859860326349823,0
0.7214793237573432,-0.7353034606819523,0.05157659921133264,-0.7630621702141855,0.23606829545947572,-1.0501407396021456,0.7574951493374855,-0.5244481362626519,0
0.3350580290841175,0.7318707042882956,0.48073746036576426,-0.9577760267048789,-0.7197667155251184,0.3161559571827783,0.46926758980852623,-0.3294477863470914,0
0.8107986455917099,0.6549755842216898,-0.026568352328612793,-1.1754467630439889,0.6225966943064716,-0.9938626748348534,0.4201915428949916,-1.9685042134380537,1
-0.061097508005868134,1.9529173824895107,-0.555659119695986,1.0033382543586962,0.8811442729742001,-0.7487997960200538,0.4168015744831139,-1.7291828895034203,1
-0.17791787580439816,-0.9355962987624259,0.5840880777404124,0.28069021860806276,-1.5598032778972017,-0.912810919296513,-0.4174303819894322,-0.589112132781127,0
0.440059929023145,-0.591018455733432,-1.4174007937622037,2.5247071003390005,2.2641053318728153,-1.5681443134200506,0.45721306369251385,1.455434483915325,1
2.2770864980533045,-1.5993947621943112,0.22940829021451437,0.967854420508534,-1.0195357899482316,-1.234511998422396,-1.0319662838471795,-0.18592448094877073,0
-0.8515399797793188,0.09109360625591317,0.19451452595504076,0.6437610484147238,-0.7805385472252375,0.006273156184418285,-1.531535315243643,0.5343648986363834,0
0.33385996656853467,-0.1344967844017327,1.0628620785074216,-1.2191947867205628,-2.0175645965599127,1.4313667818311835,1.0817667276728287,-0.039307287627631186,0
-0.23492427152097461,0.4060561224280809,-0.9894903153677403,1.6595667537633885,1.629415718080728,-0.8935150925192802,0.7978507013821389,1.25761905635936,1
-0.16414941272177394,0.8241028968557058,-0.7485063629562638,1.0882865067804397,1.3118662187687984,1.2019316695395432,0.00878844263207182,0.3240364427065333,1
0.34121584249203324,0.8544020011207198,-1.0828034795094037,1.8522468692450267,1.7659125300982408,1.500274609000988,0.07450959382677262,-0.363131646817078,1
0.4308624190150374,2.0826603221097977,0.5503249958714954,0.9753643211025785,-1.8069333466532713,-1.2756826599957316,-0.12854629325195685,-0.3787598366030933,0
0.5817817706283626,0.3912093272373939,-0.9948106860148296,1.6434972635937828,1.6500349957926002,-0.01622311759594124,1.1568337810369889,-0.8178918421385055,1
-0.0635245746153551,-0.8000385643976464,0.3994270096225307,-0.9297555466900561,-0.5344617490933036,1.2374381346841392,-0.45730165508679,-0.20298063739565708,0
0.2927154821418534,-1.2883076174635377,-0.5703202174582238,-2.42261485149096,2.5424356054170874,0.1455211977682408,-0.6141225650083162,-1.276304416538336,1
-0.3177608940173958,-0.27512142825504665,-0.9665643574371818,1.5732138784743936,1.6143904868931434,0.1165785120124638,1.0715159355810386,2.492183998600687,1
-0.5029747705513431,0.6897078052451944,0.7021947047745528,-1.0888258498122922,-1.198494767838182,0.26348721533105957,0.2942241290134937,-1.2922626951056186,0
-0.46440426230938764,-0.9811655311396816,0.6764067054404682,-1.0253401324552434,-1.165629462882507,0.4620608932518965,0.7833905092825955,1.1941094030473725,0
-0.03901951937754412,0.7793490039053323,-0.05746221873821636,-0.5528594501474853,0.4026609929231304,-0.41790954576589057,-2.025807873111377,1.2496189052966666,0
-0.7725687487562407,-0.3494393272169559,-0.44321675897529345,-0.08257632055136921,1.1217297671015616,0.3791531187261241,1.2302221756507876,-1.3327773974796497,1
-1.345870923473215,-0.30372602877666466,0.32574634654236395,-0.9068446105051609,-0.3653681481115385,-0.8192578597214978,-0.47622087354465903,-0.6581164890752567,0
0.707457710864381,-0.23372405785172545,-1.0586525811629601,1.777666712326381,1.7423097016487277,0.7769316923548287,1.6079150611191575,0.7147456498889451,1
0.6227112239002686,-1.1306153349375263,1.1594095205291337,-1.3413931363903182,-2.195401948423043,0.6295295842218108,-0.8043157596599924,-0.7582820688875902,0
-0.2217814037161355,-2.4878220575623313,-0.8199102887727292,1.3997628088214704,1.3384858529080081,0.9693693024080543,-0.6314025555665582,-0.18403239919900272,1
0.6879329720514281,-0.34514688113802716,0.0012985664925458478,1.7287715568502398,-0.8234067531806701,-0.6129832712706895,-0.05704116685294176,0.10705745299229676,0
-1.503080301759818,0.6504500925361392,0.6421342208328594,-1.0554373616464363,-1.0676394487710172,1.0519476177229186,-0.9980606273144129,1.4015985929464294,0
0.6127907415832897,-0.10496770756362395,0.19947071798924793,0.4159352556993925,-0.6845494759333757,-0.02549412858519966,-0.21715880713685662,-0.7451677703173505,0
1.3764964500195378,-1.0773760769847582,-0.11890215419216128,0.13529862227367517,0.22622284116672953,0.3131321400131553,0.6870657958589163,0.8794170411374032,1
1.1013301648895504,0.6078403387350085,-0.8855131989921102,1.5357099558387635,1.4342183636837038,0.7163400805404107,2.3246989143234176,-1.2395880125250283,1
-0.501784192811532,0.05119790188108534,0.1182063721495684,-0.3291676830019262,-0.13254005687327886,-1.3724655478841008,0.32297450361766816,0.04522270899998256,1
0.24930859564172886,1.0237095461069814,0.4551557338663068,-0.8555017740080604,-0.7058088839100307,1.0450884740847535,0.14488783309689118,2.012270445700765,0
0.3676198402097109,1.0581183250871502,0.1258268601861554,-0.7497425267320788,0.04839345565829056,0.1480894197982762,-0.8810683366612923,0.6386601686431024,0
1.7110288091907877,-1.0471575686902646,0.19675284487801203,0.9815184317762554,-0.946258381368779,0.5239605120767348,-0.39989999010931654,0.33164766712576277,0
0.8539759765522237,1.5541604207147741,0.33621003931668564,-0.8122703508379353,-0.4357973824992355,0.41486550036191044,0.4632885301181062,0.34233783448962146,0
0.3374820747263991,-1.3204934434050315,-0.9840014822200129,1.7845410293444708,1.5567138782360073,-0.26330780687791616,-0.1570248284447078,-0.38148941482409277,1
-0.0626482221218215,-0.014098965906671578,0.28105854514648576,2.043879079734852,-1.6562227372241345,0.2412402484067293,0.08450514569286258,-0.8456731044941129,0
0.30734561670797006,-0.803948414727481,0.5814428257666925,0.04536295193130613,-1.44168863151693,-0.24775241823970925,1.3204140097838342,0.6594512411136115,0
-0.8514064342603136,-0.22979963057519381,1.4252022559682118,-1.5198433279278174,-2.759929159137869,0.17521141890851205,2.98525900260341,-2.219300372747535,0
-0.4973543714140932,0.8671874128277388,-1.2151435916773117,2.142482080895392,1.9514459890125877,0.5764513451224227,-1.5085559682128564,1.0972201916064384,1
-1.198951397993876,-0.5139006266488432,0.48195688952427584,0.22233930594704887,-1.282664087675575,1.784775039185095,0.013450364619293007,-0.5070086592700558,0
1.2710653260070335,-0.9106450871824898,-0.1867938272289086,0.22359344053156527,0.35015480291147927,-0.9800623018406142,-1.6178006138153371,0.3603687159048611,1
-0.7090209576304904,-1.3554475031122892,-0.38829919009660807,0.48149348638137446,0.7199651652563295,1.9532591375265682,-0.5258796758952039,-1.7938924978678903,1
2.2724347204468818,-0.09791524644290406,0.7672571237021135,-1.8526148296236231,-0.9950205485392676,0.8890371222798921,0.5737444210044131,0.5222506360177785,1
1.1927351654164144,0.3123782104665717,0.1767571620463448,-0.8858805392772774,-0.011410863665942017,-1.2578681559088878,0.7313802525749924,0.3733485597113982,1
-0.7801991291174627,-0.33078922432755736,0.17876845926753865,-0.7273359834485558,-0.09154666780661158,1.3305749040390402,-1.1967886464263116,-1.1036698285303692,0
0.10957158007785811,-0.3560920486190552,-0.8952910466483391,1.5901974068370235,1.4322484335469174,-0.41643843324802554,0.0019768447558107757,2.202013924659616,1
-0.3173504922425348,-2.0634031524794545,-0.33362567663623105,-2.9513438575181943,2.2151740189700346,0.9411818664199697,0.19189773587303607,0.5032520647495048,1
-0.49163618563204736,0.20965941527462578,1.511392352322408,-1.525437990833796,-2.967792769263669,0.8071225966373103,-0.9735461997044687,1.2389463529394373,0
-0.7764991404930003,0.2952799406208684,0.6696357406683748,-1.3486057786201084,-0.9957144739624235,0.15712791899094083,0.17618982250269238,2.0420696529278803,1
0.18007103769598148,2.387967705524732,-1.3901660337880088,2.3605198391311095,2.275485310133856,-0.27293332022551287,-0.8356890050200362,-0.3652808582038849,1
-0.7075522852941063,0.4498272137265099,-0.689329323578902,1.0545897039065226,1.1833149836057113,-0.5387903045767108,-0.7202120210067899,-1.2444864498888657,1
1.223083067095325,-1.0565576427602528,0.048827957708447896,-0.6627588596821672,0.19519178363021283,-0.25885440036983165,0.35250496835687956,-0.5289777080640152,0
-2.0650830462563206,0.7510994545073101,-0.08358565239538476,0.2595089820664265,0.08102980154775696,0.02845758118315888,-2.077811819856197,-1.9754877712171375,1
0.34005129456889044,0.7903718960517113,0.8168317055016223,-1.1486789198769511,-1.4500960205707163,0.570612997219531,0.9681846605328611,-0.2797601684958344,0
-0.552920837367302,0.6647027453331099,0.41823977800528184,-0.22945566736315526,-0.9126767825529158,1.0018248536819372,-0.49757083838520716,1.3035079319347591,1
-0.7282722024066131,0.5059655534558652,-0.453885798791938,-0.47057377060511607,1.3318784769959877,2.1650560678066024,1.190548594343596,-0.9645377949101913,1
0.7436517755401733,-1.3410647133015687,0.0814433631109518,0.6841823479173783,-0.5235422096836391,-0.20487666386471723,0.03139586553277644,-0.33524408186802673,0
-0.2795074632965335,0.6276062975618311,0.12707706801791008,1.9961381660578996,-1.2574740009882792,-0.15830547800966377,-0.18385389315920966,-0.8744356483399182,0
-0.4597646158304763,1.1223742187031596,0.4474203395835658,0.30463008401246816,-1.2373528463430548,0.5433908278718096,0.003147726906326633,1.534482101794515,0
-0.48282759080691834,0.10248464215820753,-0.2581199815959365,-2.9574409509433037,2.0336452879154674,-1.7811584144656334,-2.230468019124459,-0.844324037183071,1
-0.7170161491279362,-1.060605066396601,-0.35487303856806707,-1.1002045438818455,1.3887766166096676,-1.2845842656999693,0.9778155496862003,0.05225849049748321,1
-0.262746747686504,-0.7079109406740753,0.579098572529813,1.1572832978189773,-1.9635258859951419,-1.5958939685741134,-0.7390286580232329,-1.395448504755072,0
0.10720796204013365,-1.404816943927507,-1.1137977912369352,1.9542968684295872,1.7931969222404183,-0.3188463554947312,0.6264346724539442,-0.9813259365174648,1
0.8227827808340025,-1.0551076754804494,-0.0246327930840025,1.9311842233411438,-0.8561067395854534,-0.9626510119189763,0.6927690318488605,0.4802605014059249,0
0.18430906407810346,0.820553502887897,-1.0520429189760756,1.7192020899469893,1.7539048923525073,-0.42002772729416255,-1.9046746934654637,-1.1031843812330935,1
-1.5350402475323597,-0.6176416769336966,0.5262118724978938,-1.1317838089400587,-0.7482773670165725,-1.8800100339077637,0.7127120288613313,2.2816518365388427,0
0.08416823018569615,-0.6498268854974364,-0.07730518269882868,-1.881818193529908,1.0816665017061482,0.01282864354368512,0.479827035366833,-0.47741070619280046,1
-0.10581875749769788,-0.016610342325908987,0.3764300891468381,1.0812946777148502,-1.432457402321804,-0.4536363875916828,1.7262265456356325,-2.837506441397379,0
-0.26764109089879357,0.47347189903522846,0.9394768797248697,-1.277150849184777,-1.6887001348102484,0.8467707752164937,-2.1272274203514954,-1.0211624575603002,0
-0.36550593698526584,-1.1071568168024517,-0.5426151250118262,-1.6827267296424382,2.123718114410471,-0.15129922023252232,-1.3957892021924851,1.2960630617813962,1
1.259233239786799,-1.479444223139724,-0.05016652434263827,-0.7322671943216712,0.4699633783207091,1.1464408704007276,-0.9733788380270346,2.303638752104789,1
0.1247520996639345,-0.326673247509044,0.45104283993183647,1.6100112773413118,-1.8655534753132348,1.5154448083522476,0.3817341689625093,0.24941768768504166,0
1.0989833574419647,-0.48231357093630295,0.6732955236054441,-0.26269143137036033,-1.5198776624767634,1.959837254744675,0.4506130494313883,-0.01979434452070797,0
0.18142662011397137,-0.4561208274741882,0.9329882674575202,-1.2917826531019712,-1.6659095702215798,0.5950294658355647,-0.5574230531083212,-1.2961166642498945,0
-2.832325924984141,-2.0173387981224113,0.1828477162290609,0.6367948715818812,-0.7487373530350216,0.8139808601977412,0.12861745040496653,-1.2203206899439758,0
-1.1543626682329844,-0.6946003691631446,1.3860823178791823,-1.3756826809142935,-2.732777910832684,-1.7518288067517191,-0.3899237065594453,-0.45909031021899177,0
-0.059826143529903696,-0.29175863225853715,-0.3132370123076765,-0.4362747510814894,0.9720723015337207,0.4935602043342916,0.2908970575900059,0.7595148874861078,1
-0.649373038321426,-0.181224173218103,0.09788686240074448,-0.6980816575632365,0.09212541726093182,1.321304032273012,1.4196030045136372,0.7441919714999368,1
-1.5028706086823893,-1.2395622860802396,0.5171898393981034,0.44510551156718514,-1.4744139775823668,-0.7459421264756013,-0.6615414425152919,0.6265383633369425,0
-0.5641961798604865,0.04782531978468294,0.10224450385143044,0.5697455537949618,-0.5200528759294801,-1.4940377932897506,1.2551457883749038,-1.0069273609451441,0
-1.8400777445057528,2.5115565515844236,-0.41824450623803494,-1.5533582007203675,1.7585643342570094,-0.032280611049470324,0.6405429350747734,0.3467099776049199,1
-0.4986338957884514,0.35973897512678843,0.5392678080969812,0.7414005456969794,-1.6689195927541498,-0.9511843703879561,-0.34182182024613555,1.3451476204524146,0
0.8484308822052846,0.058022734808395225,0.3756866518353794,-0.811449471178642,-0.5326079117115383,-2.246889333984605,-0.6067002947652967,-0.04282338131157488,0
-0.0007085945766459172,-0.31305803052315434,-0.1102449371688223,-0.416088746969434,0.46668962570515005,-1.2504077339697175,0.6045153263553668,0.35561334878566,0
-1.1840305582225594,-0.39767969361460404,0.2870150993248243,-2.4668800485199522,0.4694086439340863,-0.3998990621311371,0.269294752580734,-0.12372894627483615,1
0.35625278870608357,0.7717961772356612,0.3331624786886156,0.24438526100989266,-0.9296958469712564,1.261519252535516,-0.6671890847775054,-0.8873294588557712,0
-0.8978300664256293,0.3483417392461269,0.11840875211525025,1.5501794730317042,-1.0247116694844207,-0.4877053729487446,1.0743330047702437,0.3440539215634665,0
-0.17759599475873897,-0.09107586035302723,0.3750754933075543,1.1881887798176693,-1.4798659253329902,0.6558921377875826,0.9639069340758625,0.9259751007146168,0
-2.1533429198712444,-0.5260348426675804,0.36649507198353154,-0.9458326583932422,-0.4463980032494711,1.0971527117536957,-0.47883745600840416,0.49201884799279927,0
-0.7199895332219391,-2.7075438553811773,-0.14028973638337006,0.19152703383770275,0.2517835010553562,-0.9240628073410654,-1.2535060123717616,0.8642483846986365,1
-0.24936962517248124,-1.3996815047326863,-0.5537508983593906,0.8570706684001177,0.9458817640422078,-1.1630426502846019,-0.41342377063644137,-2.219777947451851,1
0.19894814679649453,-2.6042138566271342,0.5171729116180942,-0.9300204987578736,-0.8219286979264323,0.4367385517335095,0.40429475496169764,-0.42076179368105326,0
0.18970616761039566,-1.3631740045928105,1.1799315037117615,-1.4664279717207145,-2.1862024170571805,-0.6619821777966091,0.42588720619303577,2.0243096232868525,0
0.3981472651225371,0.15532499919940146,0.3232008730327604,0.5457421224256729,-1.048346906991923,-0.05790774987690872,-0.735116800724588,2.042177910534731,0
-1.001314654197967,-1.4924622700059929,-0.5372289731474408,0.8415544210757202,0.9128890585687365,-0.9221889054316275,-0.9546181019500601,-1.5679882655602675,1
0.796701927070742,1.029413100955326,0.516722869694425,1.2124281290907604,-1.8373382189576453,0.015182942540433121,-0.9748065759228419,-0.25276325509618536,0
1.2119439853864005,-1.3659557112005343,0.17555998810623985,-0.7571035274440437,-0.06958647894233605,0.26125053123385605,-0.36927713924620315,0.6835693232004776,0
-1.4990159604584012,-0.8449414385934964,0.03959155840807082,-1.4592268676806124,0.5956447199701553,-0.09184476433495513,-0.08743532877718108,1.0094717885959688,1
0.18198988262279764,-0.4377373224043246,-0.37191996587823617,0.7668533812999103,0.5445669500931893,0.4394860480085117,-0.09830984745437601,0.3064508629633407,1
-1.46752526575244,-1.2391070756539009,0.5852599095588689,-0.9437775284080624,-0.9817030263711461,0.16476084123651674,0.05088770185601806,1.5490201514951873,0
1.5805406865683735,1.1401490385212665,0.34605372845226773,-0.8548399955403814,-0.4396428058697157,-1.0150941918278686,-0.8108575112103382,0.49822174849678513,0
-0.6603211394734471,0.007063158628176452,0.022520087218301316,-0.7326374872488117,0.2926030731647018,0.6988284202025348,0.4209729443893898,0.04977368718096008,0
0.7918593103880676,0.21930233720043607,0.20237073304061287,1.5091161528260724,-1.2103046383610165,-0.5706404302001128,0.8524686434329506,-0.8963326585920618,0
-0.32948930021798606,-0.5613379964422059,0.42630819898054667,-0.271203156113093,-0.9125762202811044,1.6748596729140648,-0.274802304752688,-1.7019022300183355,0
-0.5505870670007066,0.1376619408680461,-0.9760456735418452,1.6136023136488955,1.618385718675,0.5096892312246561,-0.8143981874463238,1.3025903967862316,1
1.0176614668435024,-0.9175028210142636,0.5190646214302583,-1.0568988555646295,-0.7663503145845871,0.271495310825648,0.5514762752395233,-1.1225448062444139,0
-1.829681815208083,-2.380739105523497,-1.3915186638491086,2.359697080268391,2.2791794566003505,0.6159670060468382,1.0371814056490503,0.1293680067038185,1
-1.8579014513982872,0.22899639245934025,1.4032219068782585,-1.4459209513551972,-2.741315774523594,0.6032475005713938,0.29815846599052565,-0.7331561971099966,0
0.36681404328544226,-0.8108939362002497,0.2291376899110702,0.4799055578893142,-0.787362050873328,-0.7404901063321585,0.8648244384910113,0.9524781569528054,0
-0.6074722876203072,0.1979166673420755,-0.24324693799349562,-1.2362469774398837,1.180678340493937,-0.40436199269002276,-0.6862791357550845,-0.6668487169515637,1
1.1013229577357622,0.4441983272906719,0.9842242213669975,-1.3941596748562342,-1.7424787203692578,0.46654531145012695,1.3462257562027482,1.3845320475939062,1
0.058984221589597374,-0.9822940342546795,0.8448422170000456,-1.1778945436218682,-1.5046496089206554,0.446872500802698,-0.34254920085776497,0.4535087125544674,0
-0.5607609069798603,-0.9403989164843533,-0.3254821758730684,-0.29930346659590457,0.9369933763046112,-2.0362205028559366,0.047493468251642953,-1.5821767633461272,1
-0.6308455507908564,1.0736219439075716,-0.5698336261053024,1.0631536450023034,0.8873852174650597,-0.29786680495686124,0.7690316554422755,0.9458881565546393,1
0.6979740301300975,0.029190503935567446,-0.3004169580313352,0.5508509886724762,0.4724066441252236,-1.2325403112202802,-0.684491730612797,-0.3559740843858328,1
-0.03392522592790888,0.5533889830744267,-0.11325499215873736,-1.1592151378234585,0.8266262787930695,-1.5947559581633324,0.42069963101847885,-0.8451539584261589,1
-0.49156193901893,1.306072203871629,0.2315433504861072,-0.5278954930824433,-0.3150753482939683,-1.4127257589005562,-0.5168468831738285,-0.38787578186246957,1
0.6855077387902041,0.7579218499236196,1.3852214080149947,-1.5599251430003203,-2.6432592517505693,1.8486088332964115,-0.1755639454992155,-0.7309562757154733,0
-0.7717408145967823,1.193311005927126,0.1255537922651686,0.437673217356617,-0.5143222759704336,-0.497961846817842,-0.5125341106465501,0.25617060569427813,0
0.4720022709192744,0.49968511030293383,1.526291949745488,-1.773297639402676,-2.886585034212631,0.07595526791608741,0.7426824183597224,0.23940450053537707,0
0.8635282425215212,0.5187930174517212,-0.2535700256119367,0.44401453914450617,0.4086734407686625,0.17146931759039094,1.1526481032616924,-0.9983067752910549,1
1.2358116200069387,-1.1165244399486591,0.04406689790276731,-0.7571761736279676,0.251617955025228,-0.15589817793666752,-0.5482872964906009,-1.7073579575929467,0
2.088442772869925,1.0213832954293984,0.7665895842226729,-1.1709081889648392,-1.3168334422230057,-1.5859833122379583,-1.879924385139045,-0.5647740041709423,0
2.411676675578421,-1.1302037246739238,0.4375646678936648,-0.9818223692718706,-0.6029087394237289,1.5163940552535728,0.6021183203924835,0.09337237427665124,0
0.3011073391917421,-0.3596296724524624,1.1226357868749728,-1.248891718662567,-2.1494709706326964,0.18383451632250436,2.6930336639804966,-1.7858664919341112,0
0.957932055215684,0.6002129657442777,0.013157285920624295,0.487188662287973,-0.26328859627829215,1.8076085077692632,0.5061576554607123,0.4158368362860605,0
0.7674793445541306,2.196646054978954,-1.5541318951473106,2.617100911694529,2.5542317860123767,-0.0017141536690639572,1.0895365830766406,-1.2261793578126834,1
-0.24852861807444937,0.23402445435314795,0.4847683962359885,-1.0281635308273764,-0.6962160784329802,1.2005316584738726,0.14035986984804696,0.5530400858523584,0
-0.4173668136050844,-0.9186865114860944,2.2587878369438736,-2.260596954729688,-4.444491000732856,-0.2950899142379063,0.975816719344709,0.5555126463422483,0
0.07225204823791581,0.9065441571099638,-0.617814272019278,1.1236634749509327,0.9758676830026506,2.0578111770977623,-1.4384111667945592,0.06450597286257172,1
-1.7690759048891183,-0.025574312191994436,0.24656117662194696,-0.7730854561081432,-0.23542304735973507,-0.6947131310890582,-0.409282438113104,-0.5089636257074988,0
0.40327456303717174,1.180989905305672,-0.35210544266455907,0.5753475355407579,0.5870323573930554,-0.9667018907026598,-0.796064137720634,0.166655817359844,1
-2.3843067887857456,0.03678283317423478,0.0966667528800715,1.6390444379174158,-1.0137701292815988,0.7451508642848174,0.13416641599584353,0.08277290378542575,0
1.4524675344707454,-0.4532484090230134,1.0669274588655064,-1.4482635742954604,-1.9188099778361307,0.32674476460232005,0.30047435961082836,-0.14778031881747153,0
0.5517407999109204,-0.4511588584089988,0.6234492095007729,-1.0151792135118871,-1.0411025087047472,1.2002617497388293,-0.463161362085399,-2.832155598110569,0
-0.7209701084698963,-1.1694806292030167,-1.6785467597683843,2.9251395877620867,2.7119608896597107,2.779963624223556,-1.03799135498923,1.2727147339712648,1
1.1955313880867093,0.2587698052439216,0.1404728692102409,0.49857235640204245,-0.5796561835303944,-1.5189697808133147,0.5045818144773903,0.6376058122312086,0
0.3859700925688759,0.10908297034983186,0.11074799274176478,-0.11312803812045891,-0.2168255019697407,-1.176644943900053,0.9280906109910811,-1.151997547579143,1
0.26028050658288615,-0.413465161123276,-0.37870156493517093,-0.370938760010867,1.1009691295163648,-0.9637589262106109,-0.9571509148950429,-1.3260476860820383,0
0.8178896580250287,-1.5537587660160643,0.4650836207271417,-0.7836851872554924,-0.7641317873760721,0.3764095260975166,-0.9020515543575104,-1.0718572330401555,0
0.3359681734405766,-2.252793394731339,-1.0851219896302937,1.750085322027705,1.820047147498127,-0.2728445463401307,0.9701750825678591,-0.46126705049830724,1
-0.40439742318396127,2.271449745422796,-0.29429798397129975,-0.4395719598485083,0.9273783970585875,0.4914294527201998,0.5697603571986469,1.4891131083282896,0
0.7245917787231225,-0.8707277716437414,0.03951918668150636,-0.0860134454482846,-0.05571499809869951,0.4484854541964401,-0.1585376924164567,-0.773029709602703,1
-2.0323537642983847,-0.7171819007224715,-0.7144775572486362,1.2466861830450993,1.153596854135379,-1.321555786511051,0.021092747850587245,0.43235271420033994,1
-0.47949296739924335,-0.4430440211284823,0.1712741109774177,-0.7142213961006278,-0.07946419359601997,0.2965755451407618,0.4631847952675847,0.6979032725390276,0
0.6844504776364279,-0.2655926332624114,-0.18963920203463244,0.16815688158741204,0.3834070857675771,-0.4211988166129132,0.9764313771980682,0.05786404742675647,1
1.7311696317672995,-0.917976104610736,0.48452892693088384,0.5337772619879031,-1.4367114773680636,-0.635409880228737,-0.041292687007282836,0.2138087939410634,0
0.2257615231117544,0.8232799156777053,-0.17757525837049853,-2.219531206398406,1.4868064281706175,0.017613251933657315,-0.97536602727825,-0.8130143722601298,1
-0.9797212247168068,0.4581681147886987,-0.5854288844302292,0.11380404706336167,1.3759059570330594,-1.153332403205745,-1.6873443471107104,-2.128734094414812,0
0.07660907045165961,-0.2376833169609843,0.16424813365404933,1.3690498259201611,-1.0507347049207632,-0.5117635579423034,-2.1047495057190146,0.008783654898147817,0
0.33868731792169,-0.1421465369405461,-0.08701512770871797,-0.5553637791457608,0.47603175150225985,1.0294574815983573,0.8723153800284503,0.5904220612514635,1
0.8598335614674577,1.7445838700752485,-0.5638542152051914,0.8058801656219651,0.9948468761971598,0.5682733771527843,1.086380711205838,-0.08106710543541713,1
0.03556607403299353,-0.8561698406617501,0.10852300465742228,2.5241482018294503,-1.4626762442153658,0.6523061516102304,-1.6313351104170732,1.665351917623531,0
